emp_no,last_name,first_name,dept_name
22536,Andreotta,Sukumar,Development
22557,Luon,Abdulla,Sales
22590,Veevers,Suzette,Sales
22593,Jeansoulin,Danae,Sales
22596,Wegerle,Slavian,Development
22609,Baalen,Zvonko,Sales
22649,Driscoll,Reuven,Development
22682,Ananiadou,Kristina,Development
22688,Ebeling,Sham,Sales
22691,Bottner,Morris,Sales
22702,Reeken,Faiza,Development
22716,Waymire,Sreekrishna,Development
22720,Gornas,Olivera,Sales
22728,Codenie,Makato,Sales
22749,Famili,Snehasis,Development
22758,Rijckaert,Mabry,Sales
22766,Jumpertz,Yishay,Development
22783,Beerel,Takahiro,Sales
22786,Usdin,Moss,Sales
22838,Markovitch,Brendon,Development
22855,Thimonier,Shalesh,Development
22860,Parascandalo,Taizo,Sales
22863,Denna,Petter,Sales
22873,Ashish,Ebbe,Sales
22878,Tasistro,JoAnna,Development
22886,Templeman,Gudjon,Development
22887,Henseler,Arno,Development
22894,Casley,Muzhong,Sales
22897,Heering,Weiru,Development
22910,Cummings,Shawna,Sales
22917,Pfau,Adas,Development
22919,Skogmar,Georg,Development
22923,Laventhal,Kristof,Development
22928,Angot,Sanjeeva,Development
22934,Plumb,Parviz,Sales
22947,Schmiedel,Herbert,Development
23007,Spell,Hyuckchul,Development
23023,Lenart,Premsyl,Development
23026,Lortz,Junichi,Development
23034,Rosca,Josyula,Development
23068,Brlek,Eldridge,Development
23086,Lemarechal,Nathan,Development
23095,Woycyznski,Muneo,Development
23104,Anido,Tadanori,Development
23138,Kaelbling,Pascal,Development
23151,Lunt,Ortrun,Development
23187,Wossner,Kwangho,Development
23195,Ertl,Mark,Sales
23197,Ducloy,Marjo,Development
23211,Pehl,Subir,Sales
23252,Simkin,Dzung,Development
23269,Szmurlo,Aamer,Development
23290,Papsdorf,Parviz,Sales
23300,Schauser,Froduald,Sales
23306,Falco,Ziva,Development
23314,Demizu,Krassimir,Sales
23317,Worfolk,Huican,Development
23330,Cooley,Aloke,Development
23342,Berendt,Xinglin,Development
23347,Rosaz,Kwun,Development
23362,Yurek,Youjian,Sales
23370,Bodoff,Morris,Sales
23384,Reinhard,Branimir,Sales
23398,Marwedel,Georgy,Development
23404,Gini,Anneli,Development
23406,Masada,Masadi,Sales
23448,Unno,Gil,Development
23454,Felcyn,Heejo,Sales
23466,Anandan,Chikara,Development
23480,Busillo,Dannz,Sales
23505,Muchinsky,Yunming,Sales
23517,Biron,Xiahua,Development
23532,Bardell,Duke,Sales
23538,Pargaonkar,Bernardo,Development
23592,Templeman,Marek,Sales
23620,Reeker,Clyde,Sales
23633,Nyrup,Jinpo,Sales
23640,Mamelak,Leucio,Development
23642,Pusterhofer,Kwangjo,Development
23676,Openshaw,Sham,Sales
23677,Sevcikova,Rafael,Sales
23691,Stille,Satoru,Development
23692,Merey,Aris,Development
23703,Thimonier,Prodip,Sales
23707,Ananiadou,Yoshimitsu,Development
23753,Isaac,Karsten,Development
23761,Menhardt,Jouni,Sales
23777,Kilgore,Juichirou,Development
23783,Swan,Nevio,Development
23784,Merli,Aiman,Development
23791,Pavlopoulou,Boguslaw,Sales
23817,Coorg,Duri,Sales
23822,Rosar,Faiza,Development
23834,Harllee,Bedir,Sales
23842,Birdsall,Genevieve,Development
23857,Frijda,Kristen,Development
23860,Kumaresan,Malu,Sales
23868,Reistad,Trygve,Sales
23872,Ranst,Cedric,Development
23877,Motley,Tesuro,Sales
23883,Ozery,Dayanand,Development
23924,Solovay,Shakhar,Development
23932,Harbusch,Lubomir,Development
23940,Haldar,Jingling,Development
23943,Fritzsche,Hyuncheol,Development
23946,Streit,Carrsten,Sales
23952,Oehlmann,Valdiodio,Sales
23963,Soloway,Goo,Development
23969,Sullins,Elgin,Development
23995,Zhang,Fatemeh,Sales
23998,Neimat,Amabile,Sales
24015,Wixon,Baruch,Sales
24056,Shrader,Gladys,Sales
24062,Butner,Satosi,Development
24071,Keustermans,Ibibia,Development
24078,Einsfeld,Sachem,Sales
24118,Monarch,Elliott,Sales
24140,Thombley,Basem,Development
24153,Anger,Lidong,Sales
24156,Willoner,Bangqing,Development
24160,Kroon,Shugo,Development
24166,Chinal,Niranjan,Sales
24177,Aumann,Van,Sales
24178,Sherertz,Jouko,Development
24182,Antonisse,Teunis,Development
24199,Bach,Iara,Development
24209,Msuda,Hilary,Development
24224,Kinley,Vasilis,Development
24225,Eiter,Shugo,Sales
24245,Andreotta,Xuedong,Development
24256,Clemencon,Salvador,Development
24260,Brookman,Atilio,Development
24269,Peron,Prodip,Development
24334,Brookman,Zhilian,Sales
24383,Erev,Aksel,Development
24388,Milicic,Zhilian,Sales
24389,Shimshoni,Kenroku,Development
24397,Shimshoni,Shaibal,Sales
24402,Itzfeldt,Jolita,Development
24429,Anger,Murthy,Sales
24457,Merkl,Alain,Development
24459,Puoti,Masako,Development
24460,Lanphier,Yinghua,Sales
24462,Senzako,Chenye,Development
24489,McAffer,Yuuichi,Sales
24497,Rando,Jackson,Development
24508,Penn,Uzi,Development
24522,Hopewell,Shunichi,Sales
24525,Gelosh,Ronnie,Development
24526,Sudbeck,Ayonca,Development
24534,Morton,Berni,Development
24588,Kranzdorf,Huiqun,Sales
24596,Stranks,Ayonca,Sales
24613,Stifter,Hitofumi,Sales
24617,Cullers,Ramachenga,Development
24657,Silva,Berna,Development
24671,Hiltgen,Naraig,Development
24680,Takkinen,Garnet,Development
24696,Munoz,Ohad,Development
24720,Zirintsis,Owen,Development
24725,Openshaw,Yechezkel,Sales
24728,Trumbly,Margo,Development
24746,Tsukuda,Tianruo,Sales
24752,Mersereau,Fan,Development
24790,Chachaty,Kiyokazu,Sales
24793,Brizzi,Kristen,Sales
24853,McClurg,Zhongwei,Sales
24854,Neiman,Sushant,Development
24862,Muntz,Susumu,Sales
24872,Decaestecker,Oguz,Sales
24888,Felder,Murthy,Sales
24900,Vidya,Zeljko,Development
24909,Garrabrants,Constantine,Sales
24915,Liedekerke,Morris,Development
24925,Thebaut,Gennady,Development
24932,Erbe,Charmane,Sales
24934,Bruckman,Carrsten,Development
24937,Carrera,Syozo,Development
24939,Angot,Shuho,Development
24963,Redmiles,Cathie,Development
24976,Vakili,Khun,Sales
24985,Bottner,Martins,Sales
25003,Benzmuller,Dietrich,Sales
25004,Schurmann,Youpyo,Development
25007,Showalter,Dipankar,Development
25016,Asrin,Danny,Development
25022,Hiroyama,Zengping,Sales
25046,Cyre,Mart,Development
25050,Fraisse,Jahangir,Development
25052,Scharstein,Geraldo,Development
25085,Usery,Tran,Sales
25108,Eterovic,Wanqing,Development
25112,Haraldson,Muneo,Sales
25138,Marrakchi,Guadalupe,Development
25139,Jiang,Aloke,Development
25144,Stellhorn,Shaibal,Sales
25145,Ashish,Serge,Development
25167,Delaune,Flemming,Development
25220,Mullainathan,Shuho,Development
25246,dAstous,Val,Development
25250,Arlazarov,Valdiodio,Development
25254,Peek,Matt,Development
25282,Papadias,Gladys,Development
25302,Minakawa,Susanna,Development
25308,Mayerwieser,Abdelaziz,Development
25327,Miculan,Mohamadou,Development
25335,Itzfeldt,Etsuo,Development
25339,Bale,Brewster,Development
25370,Puoti,Jagoda,Sales
25371,Ishibashi,Goh,Sales
25376,Panienski,Nathan,Development
25435,Milicia,DeForest,Sales
25462,Rohrbach,Vasilii,Development
25475,Fujisaki,Flemming,Development
25495,Lakshmanan,Stein,Development
25504,Servi,Pramod,Development
25520,Rubsam,Sajjad,Development
25521,Raney,Chanjung,Development
25531,Domenig,Zhiwei,Development
25537,Ibel,Akeel,Sales
25547,Ranum,Krassimir,Development
25550,Haddadi,Shaz,Development
25562,Menhardt,Bernardo,Sales
25599,Pillow,Masoud,Sales
25600,McClurg,Jinpo,Sales
25603,Desikan,Kwangsub,Sales
25632,Ramamoorthy,Arunachalam,Development
25643,Peak,Adin,Sales
25644,Straney,Kwangho,Sales
25656,Narwekar,Eben,Development
25673,Azulay,Ottavia,Development
25680,Ponthieu,Nectarios,Development
25717,Speek,Froduald,Sales
25755,Setiz,Aria,Development
25765,Suermann,Demin,Development
25771,Passino,Sibyl,Development
25772,Marrevee,Greger,Sales
25777,Famili,Leucio,Development
25790,Plump,Suebskul,Development
25797,Nooteboom,Morrie,Development
25830,Janocha,Janalee,Sales
25835,Poehlman,Maria,Development
25841,Ernst,Shahab,Sales
25862,Tasistro,Khaled,Development
25873,Codenie,Yakichi,Development
25880,Pintelas,Zhanqiu,Development
25908,Nations,Sachio,Sales
25918,Iisaka,Yoshimitsu,Development
25935,Parascandalo,Berhard,Sales
25963,Fandrianto,Jiakeng,Sales
25972,Escriba,Demos,Development
25979,Yemenis,Monique,Development
25992,Bugrara,Divier,Sales
26005,Vidya,Ohad,Development
26006,Riexinger,Subhash,Sales
26037,Gadepally,Radhika,Development
26053,Szmurlo,Heekeun,Sales
26086,Beutelspacher,Turgut,Sales
26113,Brandsma,Larisa,Sales
26119,Vesna,Akeno,Development
26121,Krichel,Ipke,Development
26144,Khasidashvili,Kamakshi,Development
26162,Grospietsch,Yechiam,Development
26172,Bahr,Sedat,Sales
26192,Tetzlaff,Geoffry,Development
26252,Flowers,Haldun,Sales
26272,Marakhovsky,Zorica,Development
26277,Fetvedt,Rasikan,Development
26283,Feldmann,Abdulla,Development
26289,Michaels,Baoqiu,Development
26300,Gomatam,Marin,Development
26317,Weedman,Valdiodio,Sales
26344,Sabnani,Duke,Sales
26362,Prampolini,Aiichiro,Development
26369,Sewelson,Kiyotoshi,Development
26378,Streng,Huiqun,Development
26379,Hutton,Falguni,Development
26385,Peral,Brigham,Development
26391,Kermarrec,Baoqiu,Sales
26396,Bresenham,Jinxi,Development
26486,Simkin,Taegyun,Development
26488,Perly,Zdislav,Sales
26543,Koyama,Zhonghua,Development
26548,Perly,Susanta,Development
26605,Taubman,Michaela,Development
26623,Barbanera,Berni,Sales
26639,Weiland,Guadalupe,Sales
26682,Baezner,Yucai,Sales
26683,Covnot,Kayoko,Development
26692,Cools,Taisook,Development
26714,Pelc,Sadun,Development
26733,Yetto,Kauko,Development
26750,Denis,Baziley,Sales
26770,Ghelli,Ibibia,Development
26778,Scharstein,Zeljko,Sales
26789,Danley,Badri,Development
26808,DuCasse,Jeanne,Sales
26811,Farrow,Prodip,Sales
26812,Noriega,Licheng,Development
26828,Haddadi,Maha,Development
26833,Gustavson,Hirochika,Sales
26856,Cooke,Kazuhiko,Development
26869,Vecchio,Jasminko,Development
26902,Welham,Reinhold,Sales
26905,Markovitch,Fatemeh,Sales
26952,Maccarone,Nevin,Development
26955,Tanemo,Elvis,Development
26958,Raoux,Juichirou,Development
27009,Oehlmann,Yakichi,Development
27044,Zaiane,Chuanyi,Development
27045,Merks,Teruyuki,Development
27056,Hiyoshi,Leen,Sales
27065,Eugenio,Roded,Development
27107,Murtha,Lansing,Development
27112,Anily,Yechezkel,Development
27117,Eugenio,Shirish,Development
27118,Azadmanesh,Anestis,Development
27130,Rathonyi,Kazuhira,Development
27193,Nivat,Dulce,Development
27221,Rosar,Syozo,Sales
27223,Delgrossi,Noritoshi,Sales
27272,Genin,Kwan,Sales
27273,Jeong,Alassane,Development
27281,Bahi,Leaf,Development
27282,Bahi,Xiaobin,Sales
27295,Orlowska,Marc,Development
27298,Loncour,Stepehn,Development
27318,Rosaz,Demin,Development
27332,Merey,Charmane,Development
27365,Morris,Mang,Sales
27368,Keustermans,Dipayan,Sales
27369,Chinen,Cedric,Sales
27373,Varman,Jiafu,Development
27377,Gils,Mara,Development
27398,Shimshoni,Wayne,Development
27492,Provine,Guoxiang,Development
27511,Perelgut,Jiann,Development
27528,Baranowski,Martijn,Development
27548,Riexinger,Slavian,Sales
27557,Oxman,Teunis,Sales
27584,Choobineh,Danae,Development
27626,Flanders,Vishu,Development
27642,Zockler,Muneo,Development
27652,Matteis,Jacqueline,Sales
27654,Morris,Sajjan,Development
27670,Merey,Yolla,Development
27727,Rotem,Heekeun,Development
27732,Facello,Girolamo,Development
27739,Piancastelli,Youssef,Sales
27756,Suwa,Stevo,Sales
27762,Griswold,Boalin,Sales
27772,Salvesen,Shahaf,Sales
27793,Merlo,Paraskevi,Sales
27797,Botman,Kazuhisa,Sales
27800,Sommer,Baruch,Sales
27801,Danecki,Naraig,Sales
27814,Angelov,Shigenori,Sales
27856,Holburn,Lokesh,Development
27880,Poujol,Yinlin,Development
27905,Barinka,Monique,Development
27959,Dusink,Moheb,Development
27961,Murtafg,Wojceich,Development
27975,Rehfuss,Remmert,Development
27978,Unni,Sedat,Development
28008,Luit,Shugo,Development
28027,Wallrath,Kagan,Development
28074,Syrotiuk,Shmuel,Sales
28079,Salvesen,Rimon,Development
28128,Slaats,Huican,Sales
28146,Azadmanesh,Niteen,Development
28161,Nicolson,Kwan,Sales
28165,Lorch,Sanjit,Development
28171,Setlzner,Filipe,Development
28207,Ebeling,Sakthirel,Development
28208,Lienhardt,Tristan,Development
28209,Millington,Gadiel,Sales
28240,Lorcy,Reuven,Sales
28242,Vasanthakumar,Thodoros,Sales
28281,Oxenboll,Adhemar,Sales
28282,Spelt,Arto,Sales
28298,Ritcey,Holgard,Sales
28306,Papsdorf,Wilmer,Development
28315,Servi,Hideo,Development
28322,Millington,Premal,Sales
28325,Baar,Iara,Development
28344,Barriga,Fan,Sales
28350,Heusch,Theron,Sales
28354,Prochazka,Geoffrey,Development
28358,Salinas,Constantino,Sales
28359,Stellhorn,Kshitij,Sales
28366,Falster,Abdelwaheb,Development
28373,Bhattacharjee,Steen,Sales
28382,Zuberek,Mihalis,Development
28383,Chimia,Gladys,Sales
28385,Conia,Filipp,Sales
28418,Suermann,Sachio,Development
28447,Ghelli,Anneke,Development
28487,Alblas,Ziva,Sales
28529,Griswold,Mabo,Development
28542,Guardalben,Ferdinand,Development
28555,Wendorf,Kankanahalli,Sales
28563,Chelton,Candido,Development
28579,Rehfuss,Naraig,Development
28596,Porotnikoff,Perla,Sales
28599,Szilard,Youpyo,Sales
28604,Kirkerud,Rafols,Sales
28619,Majewski,Pragnesh,Sales
28631,Marletta,Dmitry,Development
28653,Flanders,Pranay,Sales
28684,Genther,Shushma,Development
28689,Lores,Jessie,Sales
28703,Remmele,Tremaine,Sales
28716,Hertweck,Kristian,Sales
28726,Veldwijk,Marie,Development
28734,Heydon,Arvind,Sales
28739,Wixon,Elliott,Sales
28750,Speckmann,Guangming,Sales
28753,Lichtner,Leaf,Sales
28757,Poupard,Branimir,Sales
28773,Polupanov,Tomokazu,Development
28779,Bottner,Fayez,Sales
28797,Heijenga,Shridhar,Development
28811,Vrecion,Cristinel,Development
28855,Heering,Shan,Development
28867,Awdeh,Shahar,Development
28890,Puoti,Lijie,Development
28891,Krohn,Susanna,Development
28922,Willoner,Xiadong,Development
28958,Wossner,Angel,Sales
28976,Aingworth,Kazuhiko,Development
28993,Rijckaert,Domenick,Development
29020,Vrecion,Gill,Development
29026,Byoun,Parto,Development
29030,Heiserman,Nikolaus,Development
29032,Rassart,Mizuhito,Development
29059,Legleitner,Arumugam,Development
29080,Shumilov,Panayotis,Sales
29101,Salverda,Jouni,Development
29120,Bergere,Parto,Sales
29133,Peck,Rafael,Sales
29178,Foong,Hairong,Development
29191,Krogh,Ayakannu,Development
29194,Peris,Sarita,Development
29199,Mondadori,Chaoyi,Sales
29202,Roohalamini,Rajmohan,Development
29208,Schusler,Radoslaw,Development
29222,Trachtenberg,Remzi,Development
29237,Beznosov,Gennadi,Development
29243,Koyama,Sibyl,Development
29250,Besancenot,Radoslaw,Sales
29256,Schiettecatte,Mountaz,Development
29261,Kopetz,Paraskevi,Sales
29317,Conia,Navin,Development
29353,Gadepally,Gaetan,Development
29361,McDermid,LiMin,Development
29366,Ohori,Domenico,Sales
29372,Chinin,Parke,Development
29384,Keustermans,Magy,Development
29419,Scharstein,Kendra,Development
29425,Muntz,Mingdong,Development
29436,Schnelling,Godehard,Development
29469,Cmelik,Rafael,Development
29485,Shobatake,Ortrun,Sales
29486,Gerteisen,Jouni,Development
29507,Panwar,Adel,Development
29515,Karcich,Kish,Development
29518,Maquelin,Lucien,Development
29520,Ozery,Shunichi,Development
29527,Oaver,Adamantios,Sales
29539,Heering,Chaosheng,Sales
29559,Edelhoff,Shin,Development
29565,Binding,Reinhard,Development
29573,Linnainmaa,Kwangsub,Sales
29583,Waymire,Subhada,Sales
29596,Lueh,Geoff,Sales
29597,Codenie,Yoshinari,Development
29603,Khamsi,Kristina,Sales
29623,Stille,Heekeun,Development
29651,Knightly,Divier,Sales
29690,Fioravanti,Eran,Sales
29715,Valette,Dinah,Development
29719,Takkinen,Sumant,Sales
29729,Bernatsky,Alassane,Sales
29788,Kaminger,Radhia,Development
29812,Gimarc,Yefim,Development
29822,Sifakis,Prodip,Sales
29825,Kenevan,Jeong,Development
29829,Pepe,Pranjal,Development
29856,Pardalos,Yuichiro,Development
29895,Encarnacion,Maja,Development
29915,Maquelin,JoAnne,Sales
29946,McClure,Shooichi,Sales
29948,Kruskal,Elzbieta,Development
29969,McAffer,Lena,Development
30005,Nourani,Ramachenga,Development
30020,Brobst,Masadi,Development
30062,Ertl,Phuoc,Development
30083,Burnard,Wanqing,Development
30084,Cronin,Jiafu,Development
30092,Pusterhofer,Kristof,Development
30101,Olano,Berni,Development
30106,Yamaashi,Zeljko,Development
30107,Reinhard,Sungwon,Development
30123,Baba,Rosita,Development
30143,Huttel,Indrajit,Sales
30149,Bugaenko,Leon,Development
30179,Krzyzanowski,Shirish,Sales
30189,Koblick,Krisda,Development
30209,Aloisi,Yannis,Sales
30213,Restivo,Srinidhi,Development
30283,Juneja,Zeydy,Development
30289,Vuskovic,Kiyomitsu,Development
30302,Sankaranarayanan,Amstein,Sales
30313,Candan,Srinidhi,Development
30330,Nitsch,Caolyn,Sales
30331,Vuskovic,Lene,Development
30351,Blokdijk,Djenana,Sales
30374,Reinhart,Xiaocheng,Development
30408,Crelier,Masasuke,Development
30410,Menyhert,Feiyu,Sales
30419,Kulisch,Peer,Development
30425,Akazan,Rimli,Sales
30454,Plessier,Pradeep,Development
30466,Giaccio,Sumant,Sales
30470,Jayawardene,Siamak,Development
30479,Kampfer,Shigenori,Development
30497,Pettis,Youjian,Sales
30513,Limongiello,Eric,Sales
30516,Ishibashi,Houman,Development
30525,Matzen,Snehasis,Sales
30530,McFarlan,LiMin,Development
30537,Gini,Bluma,Development
30546,Oehlmann,Janalee,Sales
30550,Hofstetter,Quingbo,Development
30571,Bonifati,Ziva,Development
30601,Cyne,Gilbert,Sales
30648,Chartres,Macha,Development
30655,Anandan,Xuedong,Sales
30656,Ranst,Gritta,Development
30663,Sigstam,Gurbir,Sales
30666,Clemencon,Guadalupe,Development
30670,Zizka,Lillian,Sales
30673,Ozeki,Berry,Sales
30730,Pelc,Willard,Sales
30748,Uchoa,Katsuyuki,Sales
30761,Iisaka,Hisao,Development
30769,Frolund,Berry,Sales
30791,Ariola,Xiong,Development
30800,Fandrianto,Nevin,Development
30802,Bernini,Keung,Development
30819,Asrin,Sachio,Development
30831,Kermarrec,Arno,Sales
30833,Cichocki,Chaoyi,Development
30834,Erdi,Van,Sales
30836,Mitsuhashi,Sachem,Development
30846,Montresor,Nidapan,Development
30856,Lampe,Chaosheng,Development
30899,Keirsey,Dannz,Sales
30923,Ellozy,Chandrasekaran,Sales
30936,Attimonelli,Rosalyn,Development
30948,Lunt,Xinan,Development
30968,Karlin,Ingemar,Development
30994,Alpin,Pranay,Development
31019,Junot,Arve,Development
31024,Ciolek,Xiadong,Sales
31058,Frezza,Abdulah,Development
31085,Merks,Venkatesan,Development
31122,Ghemri,Remko,Development
31127,Puppo,Mizuhito,Sales
31131,Zolotykh,Conal,Sales
31132,Ghalwash,Barna,Sales
31193,Stranks,Ranan,Development
31220,Lund,Radoslaw,Sales
31224,Apsitis,Uta,Sales
31226,Vakili,Gennady,Development
31227,McConalogue,Aluzio,Development
31253,Pepe,Troy,Development
31257,Cherinka,Nectarios,Development
31263,Pena,Yurij,Development
31286,Magliocco,Marsha,Development
31305,Luiz,Nadjib,Development
31326,Conta,Tesuya,Development
31333,Jenevein,Kerhong,Development
31343,Denos,Heon,Sales
31344,Gerteisen,Saddek,Sales
31363,Merli,Hidde,Sales
31372,Zaccaria,Padma,Sales
31380,Coullard,Sastry,Development
31385,Daescu,Barry,Sales
31390,Liedekerke,Fei,Development
31401,Sigstam,Hein,Sales
31407,Vernadat,Chaosheng,Sales
31423,Ranta,Otilia,Development
31425,Anger,Mohammad,Sales
31426,Polajnar,Guozhong,Development
31429,Bernini,Matk,Sales
31444,Hinsberger,Aris,Sales
31456,Rajcani,Tamiya,Development
31501,Penn,Martial,Development
31508,Gadepally,Sanjit,Sales
31533,Albarhamtoshy,Trygve,Sales
31543,Siksek,Srinidhi,Development
31547,Kalloufi,Subhada,Development
31557,Kalafatis,Denny,Sales
31558,Hmelo,Shuzo,Sales
31563,Kushner,Pradeep,Development
31571,Reutenauer,Jagoda,Development
31587,Henseler,Heather,Development
31593,Merey,Kamakshi,Development
31595,Barbanera,Stevo,Sales
31630,Businaro,Fabrizio,Development
31634,Rubsam,Mohua,Development
31641,Syrzycki,Aram,Development
31650,Savasere,Neven,Sales
31700,Ranft,Weiyi,Sales
31702,Isard,Florian,Sales
31709,Boissier,Jinpo,Development
31719,Caine,JoAnne,Sales
31750,DuBourdieux,Fabrizio,Sales
31763,Fadgyas,Tetsurou,Development
31777,Kumaresan,Pragnesh,Development
31791,Debuse,Saddek,Sales
31796,Vakili,Leen,Development
31810,Gill,Jasminko,Development
31824,Pezzoli,Remko,Sales
31864,Bahl,Zhenbing,Development
31865,Schade,Ramzi,Development
31868,Jervis,Dhritiman,Development
31890,Shiratori,Dekang,Sales
31900,Fujisaki,Odoardo,Development
31915,Speckmann,Kazuhide,Development
32001,Attimonelli,Mari,Sales
32027,Sidhu,Mong,Sales
32037,Ozeri,Bader,Development
32056,Lieblein,Parviz,Sales
32106,Claffy,Conor,Development
32113,Beerel,Surveyors,Development
32138,Facello,Anyuan,Sales
32147,Basart,Shahaf,Development
32150,Narwekar,Chenxi,Sales
32158,Ranta,Fun,Development
32167,Sury,Christophe,Sales
32174,Kaltofen,Mohua,Development
